Invoice,ProductID,Product,QuantityBought,Date,Price,CustomerID,Age,Gender,AverageSpend,PurchaseFrequency,Country,Category_x,Description_y,text
664685,5206,Wall Clock,7,2021-01-05 00:00:00.000000000,80.29,33154,33,Male,218.03,Medium,United Kingdom,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
882038,8943,LED Light Strip,3,2021-01-05 01:00:00.000000000,93.12,35625,33,Male,181.42,High,Australia,Lighting / Decor,An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.,LED Light Strip Lighting / Decor An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.
453531,7891,Desk Organizer,4,2021-01-05 02:00:00.000000000,40.58,54950,25,Male,40.91,Low,Australia,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
363160,7738,Wireless Mouse,6,2021-01-05 03:00:00.000000000,13.37,66396,46,Male,13.66,High,Canada,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
679879,3472,Storage Box,5,2021-01-05 04:00:00.000000000,61.7,23331,56,Male,113.11,Medium,United Kingdom,Storage,A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.,Storage Box Storage A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.
320884,3739,Ceramic Mug,2,2021-01-05 05:00:00.000000000,38.96,73927,45,Male,51.04,Medium,USA,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
123247,6401,Water Bottle,6,2021-01-05 06:00:00.000000000,36.84,96226,23,Male,85.8,High,Australia,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
124300,2761,LED Light Strip,3,2021-01-05 07:00:00.000000000,144.18,94719,33,Male,348.57,Medium,Australia,Lighting / Decor,An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.,LED Light Strip Lighting / Decor An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.
567281,1876,Notebook,8,2021-01-05 08:00:00.000000000,94.36,73014,37,Male,127.93,Medium,Australia,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
707086,4812,Ceramic Mug,2,2021-01-05 09:00:00.000000000,85.75,49346,33,Male,238.13,High,Australia,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
633556,2460,Desk Organizer,1,2021-01-05 10:00:00.000000000,65.29,80411,24,Male,122.99,Medium,Australia,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
448951,2733,LED Light Strip,9,2021-01-05 11:00:00.000000000,67.2,64478,58,Male,86.4,Low,Australia,Lighting / Decor,An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.,LED Light Strip Lighting / Decor An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.
374329,2605,Ceramic Mug,3,2021-01-05 12:00:00.000000000,83.43,22254,31,Male,210.95,High,Australia,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
819064,6622,Water Bottle,1,2021-01-05 13:00:00.000000000,105.98,65734,43,Male,273.42,Low,Australia,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
842139,7767,Notebook,7,2021-01-05 14:00:00.000000000,106.81,38621,43,Male,243.38,High,Australia,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
532315,7986,Ceramic Mug,5,2021-01-05 15:00:00.000000000,29.9,86441,31,Male,80.94,High,Canada,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
616588,4517,Home Decor Lamp,5,2021-01-05 16:00:00.000000000,77.52,56121,24,Male,191.84,Medium,Australia,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
336584,4735,Notebook,1,2021-01-05 17:00:00.000000000,64.73,91418,50,Male,178.94,Medium,United Kingdom,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
662332,9434,Desk Organizer,9,2021-01-05 18:00:00.000000000,131.23,70197,43,Male,245.11,Low,Canada,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
937646,3590,Water Bottle,7,2021-01-05 19:00:00.000000000,96.56,94577,37,Female,240.94,Low,Australia,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
476896,2063,Storage Box,8,2021-01-05 20:00:00.000000000,82.21,52431,20,Male,246.59,High,USA,Storage,A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.,Storage Box Storage A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.
148984,5324,Wall Clock,9,2021-01-05 21:00:00.000000000,21.73,14837,21,Male,53.24,Low,Canada,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
402918,6342,Wall Clock,6,2021-01-05 22:00:00.000000000,92.82,93163,43,Female,114.02,Medium,Canada,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
364712,1005,Wall Clock,5,2021-01-05 23:00:00.000000000,21.99,81232,28,Male,44.79,High,Australia,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
220151,8489,LED Light Strip,6,2021-01-06 00:00:00.000000000,53.89,58994,19,Male,117.19,High,Canada,Lighting / Decor,An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.,LED Light Strip Lighting / Decor An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.
555808,9659,Desk Organizer,2,2021-01-06 01:00:00.000000000,25.71,89079,31,Female,34.67,Medium,Canada,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
233767,9195,Water Bottle,4,2021-01-06 02:00:00.000000000,105.35,22615,47,Female,308.23,Medium,Australia,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
748663,6966,Notebook,3,2021-01-06 03:00:00.000000000,34.91,11466,29,Male,47.17,High,Australia,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
803550,9837,LED Light Strip,7,2021-01-06 04:00:00.000000000,61.82,40771,43,Male,83.77,High,Australia,Lighting / Decor,An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.,LED Light Strip Lighting / Decor An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.
236330,1117,Desk Organizer,9,2021-01-06 05:00:00.000000000,134.87,93886,50,Male,381.73,High,Canada,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
580754,3551,Storage Box,5,2021-01-06 06:00:00.000000000,34.63,75911,30,Male,66.85,Medium,Australia,Storage,A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.,Storage Box Storage A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.
401648,6560,Home Decor Lamp,6,2021-01-06 07:00:00.000000000,78.63,30746,31,Female,88.57,Low,Canada,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
788519,5289,Water Bottle,2,2021-01-06 08:00:00.000000000,65.79,98422,41,Male,144.5,Low,Australia,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
113986,1846,Wall Clock,3,2021-01-06 09:00:00.000000000,7.63,70739,51,Male,16.81,Medium,Canada,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
686146,7316,Ceramic Mug,3,2021-01-06 10:00:00.000000000,119.95,83369,43,Female,135.42,High,Australia,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
